Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
33.666633,-13.46174,431.006,-11.70179,-11.91169,216.8652,-4.404737,0,0,0,-167.5383,216.2459,-7.453915,-413.2057,50.47229,-104.7226,-566.2472,113.4743,88.95613,140.927,227.0709,-7.453912,227.5211,-2.166061,118.5965,327.4494,26.62987,363.8307,-62.64269,-223.9198,35.37618,-47.35809,-666.7412,49.59946,-37.01926,-1063.977,-131.3361,111.0346,-211.9514,1.31061,152.7101,-658.2617,4.13593,149.0904,-987.4408,-294.1668
33.7332996,-4.896352,437.5029,-23.48808,-1.17137,217.8149,-15.17938,0,0,0,-158.104,216.0019,-17.03202,-380.4184,55.54935,-51.51834,-463.4832,103.6847,154.0331,162.1781,223.1972,-17.03203,247.1041,-10.02026,101.369,343.7731,21.61652,356.0421,-112.1223,-216.502,21.8105,-47.52336,-665.6094,38.38441,-33.02234,-1061.492,-139.6625,101.1636,-221.8785,-0.9605499,168.933,-666.8344,1.45394,147.5037,-994.512,-269.7878
33.7999662,-2.106345,429.1178,-12.32204,-2.134912,214.4908,-4.819735,0,0,0,-152.5613,207.2917,-7.271137,-398.1523,71.78973,-110.56,-571.1747,130.6395,42.01549,147.1275,221.2948,-7.271136,256.7621,-1.05098,46.9546,425.5723,32.59772,259.239,-107.9284,-216.6744,46.9963,-45.23689,-644.2468,33.70515,-48.32539,-1065.745,-155.6996,93.97576,-217.6043,5.272841,134.2536,-654.3749,31.02226,48.74892,-1061.404,-142.4955
33.8666328,14.6773,417.8612,-45.24744,11.04046,208.9599,-26.33266,0,0,0,-158.4264,216.1852,-39.57161,-429.4525,102.1981,-90.21451,-591.9365,141.4514,64.01072,155.5798,202.61,-39.57161,267.1747,4.976196,-78.99389,537.2673,52.73802,24.96793,-121.4885,-206.5841,0.8358723,-55.52204,-623.1342,-0.9278572,-116.834,-1101.512,-180.3635,76.0386,-216.9661,8.731741,145.3178,-615.3693,101.9587,63.96952,-1056.733,-45.03333
33.9332994,30.93095,410.0579,-48.10686,11.03824,203.9396,-24.05044,0,0,0,-142.7972,217.4286,-22.67116,-440.4862,84.44887,-49.06167,-593.4829,149.0623,84.49687,171.9292,190.977,-22.67119,261.4688,12.65216,-114.6032,548.7136,53.70596,-85.5703,-103.8182,-195.7197,33.79564,-54.4678,-605.5044,18.13605,-156.1606,-1087.864,-157.4156,71.89139,-213.8572,21.94042,170.0009,-601.748,72.70874,143.836,-1053.435,106.6979
33.999966,24.02798,403.5282,-63.24375,10.92993,199.4547,-31.799,0,0,0,-147.8065,214.5098,-40.87927,-443.8291,55.18121,-156.2642,-691.2996,130.4308,-139.4723,157.2915,184.7671,-40.87926,233.2747,13.87785,-178.291,522.7865,54.84314,-184.6089,-115.2455,-194.8139,30.50752,-63.4285,-644.9628,-9.602555,-193.6344,-1086.72,-167.3439,64.45286,-210.7506,23.98167,176.5355,-593.1131,64.49975,141.2316,-1065.693,77.77677
34.0666326,21.20538,398.8926,-83.31651,11.33869,197.2025,-51.24786,0,0,0,-165.8511,209.8828,-44.25121,-450.6935,52.76962,-149.7925,-729.3296,102.5171,-180.1026,162.1301,185.1547,-44.25123,175.1724,18.04559,-263.489,455.7285,56.0229,-331.075,-122.2558,-192.9825,35.53156,-73.62373,-614.2615,-3.444752,-236.5083,-1056.202,-167.0289,74.67367,-203.9029,31.6561,198.4779,-584.8138,-14.35398,114.8467,-1060.315,14.20544
34.1332992,25.39586,395.2533,-83.73655,8.42959,195.549,-37.76472,0,0,0,-162.574,207.4693,-45.98098,-436.3904,44.45378,-174.8087,-720.236,62.51889,-254.863,153.7392,184.4561,-45.981,123.1774,10.72563,-295.9975,402.0869,55.78545,-372.701,-125.5226,-192.6071,39.27534,-65.68475,-599.7631,5.166349,-250.8618,-1050.075,-159.51,63.74832,-202.8564,33.04128,178.9182,-581.4016,25.0703,87.26553,-1067.358,-12.04804
34.1999658,15.855,396.469,-84.04504,3.502872,196.9021,-36.26734,0,0,0,-149.399,204.2503,-40.74152,-453.7253,32.93484,-137.7763,-747.6603,22.23688,-214.7307,156.6249,189.8477,-40.74153,190.6811,12.44022,-267.9781,432.8679,18.80878,-418.735,-125.741,-194.5674,49.33382,-73.4765,-598.6665,3.308671,-290.5055,-1053.835,-132.905,73.05956,-201.6293,37.73758,177.7314,-580.7034,-23.89165,174.9091,-1080.533,15.93882
34.2666324,9.785225,391.7236,-80.00269,2.782015,192.3178,-33.22307,0,0,0,-159.5293,215.936,-34.0059,-464.6629,26.9381,-95.01524,-759.5167,-3.325607,-164.336,164.8324,186.6821,-34.00588,155.9422,14.09,-309.2854,359.5743,1.083115,-506.7797,-137.0305,-196.9608,39.20681,-93.14643,-614.2087,6.82973,-338.3457,-1056.21,-83.94909,42.64241,-206.1554,42.30377,141.2277,-667.1786,-51.10696,156.165,-1097.73,-17.61907
34.333299,12.41526,401.7997,-51.12141,1.15389,197.427,-25.7903,0,0,0,-153.5561,216.5885,-27.82475,-433.023,17.72104,-96.21554,-719.6287,-22.2789,-194.0853,157.6586,193.6196,-27.82478,165.9232,6.10466,-302.1289,369.5854,-17.72447,-502.0259,-122.0247,-202.5585,33.12706,-106.7223,-655.0339,5.786146,-340.3273,-1063.354,-77.38755,78.06657,-206.6784,27.76521,167.0433,-705.814,-54.42106,164.1412,-1114.712,-7.538913
34.3999656,-11.8494,437.5157,-9.002983,-5.929999,213.0207,-6.495278,0,0,0,-168.1465,222.5136,-27.84413,-424.8652,49.31042,-138.0155,-711.0422,43.75732,-203.7074,157.1342,215.9012,-27.84408,303.1079,30.02385,-202.8942,536.7474,-23.71344,-359.3409,-87.9434,-209.3648,23.63836,-110.2116,-706.2219,-3.590858,-297.7423,-1064.498,-132.4567,88.14632,-216.0062,-11.18465,176.9355,-712.1405,20.74325,173.8214,-1120.848,63.58294
34.4666322,-10.24215,429.6603,-9.493079,-5.257333,211.3013,1.383214,0,0,0,-171.6485,221.4677,-25.87169,-449.2092,51.64197,-105.829,-744.118,58.56647,-163.4973,156.4086,208.5828,-25.87174,273.6922,41.49197,-228.8969,485.3745,-22.73933,-411.4925,-102.8441,-208.0727,20.0103,-156.1803,-717.3495,1.978802,-348.2273,-1064.793,-106.1937,65.67587,-215.2046,-18.97846,145.1601,-687.1564,-5.837314,137.8211,-1122.118,33.07277
34.5332988,44.27871,378.5049,-41.98566,16.63158,209.8279,-13.21619,0,0,0,-150.5538,224.9436,-20.50298,-438.7161,51.17886,-72.59578,-732.8129,4.924744,-130.2487,181.9068,169.2768,-20.50298,209.2435,50.84662,-283.4603,374.5319,-32.63667,-502.1208,-104.1553,-204.3484,21.73295,-157.0202,-661.3994,27.43342,-399.0802,-1058.133,-49.28463,69.39889,-216.7568,17.43531,110.5069,-726.8598,-62.4838,88.31132,-1133.746,-22.81063
34.5999654,32.4702,437.4841,-46.26502,15.74384,206.1996,-11.3503,0,0,0,-149.6259,228.8251,-22.56217,-487.2711,61.92207,-71.04273,-785.0997,17.16951,-124.937,177.0212,187.7648,-22.56215,225.8023,58.66322,-283.2991,399.4294,-23.91522,-498.7277,-120.2364,-199.4986,22.34937,-208.9923,-698.9894,4.814659,-432.5519,-1061.265,-69.22899,54.91133,-218.1088,7.199825,79.96543,-735.7998,-75.79572,48.35649,-1133.729,-36.82477
34.666632,51.35936,428.1212,-21.61391,23.32813,208.2513,-11.60862,0,0,0,-145.3417,230.7474,-14.7139,-461.4466,61.41342,-98.36894,-761.2355,33.12778,-174.4988,194.6695,158.0443,-14.71391,288.7086,52.9879,-244.2794,478.2539,-30.76282,-444.4138,-111.2698,-194.2978,17.36785,-234.4534,-732.925,-16.32599,-433.8633,-1067.05,-110.7467,57.93173,-216.3931,13.28772,74.87919,-743.6225,-63.89884,30.8058,-1134.186,-34.08731
34.7332986,44.09012,426.9232,-17.72043,19.62737,208.6792,-11.32031,0,0,0,-148.1473,230.3225,-12.25132,-453.5697,68.24806,-105.0391,-744.3701,63.96764,-170.3607,192.1862,188.6757,-12.25132,299.839,59.72154,-205.4784,506.5051,-20.62628,-389.7219,-110.5253,-193.641,8.447507,-236.0816,-734.5352,-40.70985,-433.3585,-1061.472,-146.8571,70.50262,-214.2251,4.921117,68.21322,-748.7145,-61.31069,19.69263,-1136.612,-40.58544
34.7999652,39.86803,426.9382,-15.86444,16.84889,209.2578,-11.05042,0,0,0,-143.9047,232.2049,-11.22785,-441.9049,62.5853,-31.76247,-724.5119,49.7757,-147.1841,190.7614,187.9126,-11.22785,303.3083,54.23956,-179.3201,528.6611,-16.77992,-341.5817,-110.4253,-197.0551,10.09361,-233.7133,-735.0536,-55.40503,-426.2597,-1058.674,-168.5024,71.7187,-218.0689,3.640408,72.70256,-663.9397,-60.83453,12.53342,-1139.331,-37.90097
34.8666318,47.25774,423.3607,7.558759,21.78155,208.6428,10.90493,0,0,0,-145.6603,236.3997,4.131616,-415.5705,75.4498,-96.44458,-682.1506,55.52722,-131.3054,193.5537,182.4811,4.131637,323.7039,54.0365,-140.8546,556.794,-20.24471,-290.7539,-113.7982,-198.7922,-3.874355,-230.0652,-712.4187,-73.19905,-421.9827,-1056.528,-193.2912,71.02503,-224.177,4.954377,67.09671,-651.0657,-47.47145,1.865153,-1138.315,-37.02894
34.9332984,46.67479,435.7274,14.18062,20.81455,219.7969,14.20825,0,0,0,-147.276,238.7956,13.26846,-363.9897,114.3693,-190.6762,-673.5141,109.2577,-315.0592,192.8732,191.4395,13.26848,321.2854,83.90239,-85.2812,562.7318,6.930435,-200.8954,-109.2057,-200.7642,-1.14371,-218.3546,-682.858,-93.66914,-400.493,-1036.598,-234.6927,85.21471,-225.7619,3.598212,70.42207,-653.7411,-36.78252,-0.3712766,-1134.139,-36.47361
34.999965,37.94432,448.0248,19.80547,15.16944,229.6427,14.04124,0,0,0,-149.1552,239.3424,11.92766,-362.2965,117.9482,-110.4769,-716.9266,113.102,-149.7423,195.3963,200.2238,11.92767,339.6278,76.26505,-89.4932,592.9235,-0.2754974,-193.2085,-106.8774,-203.1346,-2.239267,-216.7146,-677.6497,-89.08991,-391.8667,-1039.327,-244.2653,90.48132,-227.0129,-1.631303,71.46046,-679.1434,-33.23329,-1.693181,-1133.055,-34.80052
35.0666316,31.75678,449.8955,26.23815,17.43839,213.7524,19.01947,0,0,0,-150.3858,239.048,21.69453,-358.6709,104.236,-113.1971,-747.096,124.7833,-62.88029,185.9292,200.9379,21.69451,356.1976,55.61998,-83.05042,628.9877,14.8719,-132.4284,-124.4298,-203.0401,-3.203368,-217.1632,-673.0761,-99.71381,-381.8903,-1045.424,-262.3361,88.05924,-226.7297,-11.33822,61.9508,-702.1921,-36.67639,-3.633087,-1127.12,-35.6669
35.1332982,14.26531,454.7224,26.07189,7.034772,215.3035,21.51212,0,0,0,-162.5839,234.5003,16.40701,-362.2218,54.70238,-37.49813,-593.4454,27.66052,139.1952,180.4454,213.7904,16.40694,362.5623,37.61996,-30.10261,649.2383,21.47917,-17.39995,-105.3024,-207.8546,-8.266435,-192.3594,-681.5623,-127.7513,-339.7985,-1037.924,-315.3217,96.27359,-224.6461,-4.466027,71.087,-705.6927,-32.56127,5.847044,-1124.835,-39.00637
35.1999648,11.50321,455.6957,29.02002,1.716931,216.9401,17.58002,0,0,0,-164.699,225.0842,25.02793,-362.5279,31.08644,18.35648,-528.056,-14.29428,182.8398,171.6542,220.8241,25.02794,344.8987,25.58992,-2.346752,617.1933,36.84662,78.77213,-100.8532,-215.4524,-10.34865,-191.7607,-669.8397,-129.9167,-331.2117,-1033.28,-322.9804,99.42712,-221.1511,-10.38437,53.30882,-709.9857,-17.69889,-5.491969,-1126.814,-34.70919
35.2666314,1.47314,455.1605,32.68793,-0.1571034,216.8354,22.97042,0,0,0,-169.181,223.2543,29.98114,-341.2446,17.3826,51.53029,-458.2284,-35.28275,234.6421,169.6752,223.1175,29.98115,340.689,24.89098,3.101614,609.0666,49.75557,102.6142,-101.3892,-216.2095,-11.15092,-194.3883,-670.3275,-135.1651,-331.6896,-1033.715,-323.787,101.9592,-220.0973,-16.83395,63.68755,-692.4783,-32.33271,-9.208087,-1122.486,-33.49818
35.333298,1.430542,439.8208,24.54202,-4.953732,213.9964,22.56712,0,0,0,-170.8517,219.1532,22.26117,-243.0448,8.91806,21.57718,-279.9109,-86.22882,214.6924,184.697,209.3808,22.26115,321.3269,-8.301193,100.6776,487.8876,69.94009,331.6646,-118.6611,-214.1586,-36.94563,-152.6945,-697.3707,-177.1573,-235.8184,-1053.582,-381.4699,53.7676,-217.096,-60.60481,60.94151,-720.0632,-25.90853,-10.09228,-1122.388,-22.52863
35.3999646,-20.05297,424.4666,37.66314,-7.70547,210.6335,20.19856,0,0,0,-169.0948,211.1355,22.71402,-164.2589,-34.89182,21.27084,-245.401,-91.7085,235.8548,150.5051,210.6101,22.71398,290.5102,-37.84122,110.5444,418.9398,36.07011,367.2897,-116.0061,-212.8375,-46.60991,-116.5717,-722.86,-183.9068,-168.5204,-1079.345,-401.5552,97.02229,-211.673,-13.49726,53.21541,-752.3577,-4.070786,15.39136,-1134.435,6.756784
35.4666312,-0.4321203,414.1093,50.33226,1.793817,205.061,26.588,0,0,0,-140.5294,204.8003,29.23215,-104.0729,-109.3278,57.61276,-101.0138,-100.3362,203.7982,145.0131,205.8116,29.23214,164.5775,-70.43539,333.2557,118.6697,4.480118,622.8882,-82.90385,-207.316,-35.66788,18.87186,-754.7546,-199.2865,58.43518,-1115.218,-377.9811,76.04115,-205.8683,-20.55673,102.9119,-815.0748,31.96075,32.82759,-1171.378,127.6277
35.5332978,-28.8398,420.1517,41.06919,-18.0862,209.0902,19.59826,0,0,0,-173.1437,179.5646,16.04978,-155.5152,-87.77208,137.7824,-37.16883,-38.64091,346.7753,137.3503,225.2062,16.04977,191.5869,-39.6032,235.6884,166.3316,21.0802,515.5725,-76.71402,-240.6569,-48.025,8.709945,-737.905,-166.8164,52.80266,-1102.632,-361.3806,89.97998,-201.3825,-22.29315,100.5778,-759.3934,38.74471,26.78594,-1136.524,82.19279
35.5999644,-66.85435,463.4944,58.23561,-36.52493,243.7139,26.76122,0,0,0,-192.846,192.9358,21.42664,-197.0796,8.831604,224.654,-128.3091,58.63316,449.289,125.9824,269.8817,21.42662,228.362,5.8564,121.0708,266.2477,59.20824,395.7243,-56.43565,-241.8434,-51.64644,-0.3223667,-681.8889,-173.3622,57.17884,-1077.886,-342.4872,127.686,-169.7602,-33.56825,98.40302,-669.4836,23.41276,-14.1478,-1100.101,108.6002
35.666631,-92.18667,431.9609,67.86264,-45.48251,214.4088,30.74555,0,0,0,-199.1301,168.2308,31.14248,-150.0648,-1.993866,219.8692,-47.88243,51.64606,447.8591,112.174,260.2421,31.1425,222.5056,-0.06941223,129.8465,251.8933,56.94942,401.7609,-35.59194,-243.726,-38.3583,13.62001,-689.2433,-110.2296,91.04469,-1100.291,-259.2,141.237,-193.1943,-35.38116,84.64703,-630.538,106.0619,-18.06187,-1077.856,212.4658
35.7332976,-98.31113,430.7873,82.11807,-52.50021,217.5778,47.46511,0,0,0,-204.2234,172.6359,42.88887,-219.55,-3.501694,271.045,-146.446,53.59642,502.7958,103.4637,259.6333,42.88886,224.4585,-4.466827,143.2003,251.7174,56.8759,414.0765,-38.53412,-247.976,-13.48335,15.87973,-686.5464,-87.5091,84.96435,-1100.79,-239.626,141.3251,-189.6375,-37.25144,90.60812,-617.9399,93.12065,-12.35751,-1087.04,180.7232
35.7999642,-96.26131,425.8679,35.49525,-51.24283,214.4322,14.58768,0,0,0,-207.7988,173.8282,15.32775,-188.8835,-14.78513,179.9382,-128.8103,29.54659,426.5316,104.9041,262.0226,15.32773,205.1478,-1.101166,140.8211,204.0119,62.45717,411.0916,-46.06073,-243.2465,-16.52081,17.96803,-685.8157,-70.99348,118.513,-1103.227,-180.9159,139.2442,-193.9536,-24.47091,66.09489,-615.4814,116.1707,-35.86663,-1073.604,234.8302
35.8666308,-39.31008,425.3566,22.84363,-24.10128,212.339,9.302924,0,0,0,-185.9348,189.7297,8.7053,-224.1585,-40.1981,147.2933,-222.4912,-17.39091,402.1016,145.0506,231.8479,8.705291,168.1269,-1.227158,172.1455,141.4669,67.70894,440.7138,-71.85727,-223.0726,-7.000598,8.97766,-642.5873,-32.66137,102.9828,-1114.151,-74.97531,108.6725,-200.3772,-17.67852,173.3654,-622.6848,89.24915,206.1148,-1063.418,54.14482
35.9332974,-15.93157,417.2542,22.93633,-11.82389,206.0236,9.891111,0,0,0,-175.6395,198.8854,10.09971,-298.8811,-35.22688,144.6953,-319.4162,-3.335297,399.6261,160.2171,210.9113,10.09972,129.1301,-2.248154,191.7514,91.08363,63.76433,459.9973,-73.38783,-214.4622,-11.12169,15.41315,-615.3726,-4.143996,87.69521,-1118.026,-52.7004,103.3163,-202.6896,-21.85516,214.7652,-616.4041,74.03348,279.1741,-1067.797,-10.48281
35.999964,-9.885048,420.485,9.520455,-10.87862,206.9556,-1.775834,0,0,0,-178.1426,194.1991,-2.202164,-281.095,-53.4482,137.2635,-302.6345,-35.88844,390.5718,164.8344,209.4354,-2.202141,131.3155,-4.545029,169.2476,102.6657,65.05948,436.0606,-91.70589,-212.5623,-15.91795,0.03675982,-616.1045,8.051918,50.67743,-1119.646,-47.42609,103.7957,-204.0445,-13.28324,233.7404,-598.6612,31.88378,282.8287,-1073,-36.54942
36.0666306,-3.681084,419.3124,8.52002,-6.260777,205.8343,0.4582574,0,0,0,-177.8243,194.9738,-1.469317,-270.0213,-65.26335,139.2143,-295.7266,-56.62283,390.3539,170.0121,207.5407,-1.469308,142.0651,-10.64366,159.1907,137.434,57.75229,429.2133,-70.25742,-213.504,-0.1790185,1.766109,-615.829,34.20124,16.31885,-1125.327,-33.397,105.5756,-208.4319,-10.44589,249.9326,-601.4392,22.60079,333.3739,-1083.436,-86.00392
36.1332972,3.184291,424.4993,10.98963,-1.693394,209.8204,6.724647,0,0,0,-172.5708,205.4763,1.418668,-267.4995,-86.66946,128.4964,-323.1537,-75.2054,392.1353,171.5068,210.4774,1.418687,174.2875,-21.44595,142.6447,182.2813,39.52077,415.1011,-94.98277,-214.4318,8.0744,-19.97606,-626.2588,51.3577,-29.36138,-1129.168,-22.96718,98.10343,-202.6069,1.388807,238.5449,-613.4804,21.45807,302.5992,-1087.296,-80.77801
36.1999638,-31.72515,437.4206,-0.3644698,-21.06909,217.1917,-3.467829,0,0,0,-180.0448,197.9116,1.602599,-251.8813,-90.60495,118.0842,-302.7248,-79.51496,387.7092,149.5549,230.3322,1.602571,190.0605,-8.055954,138.8307,195.4285,60.18329,412.5153,-60.96923,-231.4806,0.7150426,-21.22462,-663.1586,23.00075,10.49765,-1139.547,-40.14878,132.5831,-206.6981,-3.744441,245.0979,-631.6161,30.76809,323.0277,-1075.746,-56.89736
36.2666304,-18.19453,439.1697,-2.91162,-10.99134,218.6138,-2.347174,0,0,0,-177.5067,202.5909,-3.366076,-253.848,-94.13604,121.3596,-318.4967,-82.2093,392.1329,156.8291,227.4059,-3.366033,194.5472,-18.94464,128.5319,202.2971,42.87173,404.3406,-83.51738,-229.7009,13.21301,-35.64399,-666.9266,31.54881,-23.75119,-1133.036,-37.20763,110.8094,-211.6518,7.842105,232.195,-644.1708,20.42613,316.8328,-1073.903,-77.33856
36.333297,-15.31197,443.0609,-16.30522,-8.540243,219.7818,-8.867562,0,0,0,-177.9355,205.3528,-11.44294,-260.8609,-96.10036,105.6766,-341.9883,-81.35279,373.6635,153.621,225.7984,-11.44297,209.5354,-32.5593,115.227,216.693,24.14285,388.6194,-89.41447,-232.9426,16.58265,-57.10886,-679.4156,31.21624,-47.08983,-1140.29,-36.4469,105.3623,-214.1739,14.70838,218.3598,-660.4303,9.600454,296.5039,-1090.966,-78.32115
36.3999636,-29.31062,447.5848,-12.53543,-6.361878,222.4395,-16.85751,0,0,0,-193.2121,213.8349,-5.651051,-277.4752,-88.39487,100.7245,-365.2536,-73.32692,366.5583,170.8516,223.6463,-5.651038,212.7716,-23.60451,122.4897,209.4704,19.9978,394.1982,-93.34908,-229.4159,12.37249,-95.04292,-673.5436,31.07159,-86.06375,-1136.591,-42.5462,102.9287,-219.6765,12.39681,199.7638,-662.5137,16.78415,255.7757,-1109.621,-66.87658
36.4666302,-7.733103,446.8753,-16.20679,-5.776083,222.596,-7.960409,0,0,0,-175.897,206.3694,-9.038541,-271.2517,-91.15652,100.0554,-345.8793,-78.9968,370.8854,159.3755,224.8527,-9.038548,218.4369,-30.55084,111.5016,225.762,22.09413,384.859,-77.45239,-227.3263,10.75888,-65.88521,-674.3929,28.4788,-68.78047,-1132.003,-46.45347,118.7408,-216.2386,6.594103,210.2887,-660.2504,8.103458,266.9974,-1102.525,-81.29043
36.5332968,5.602711,447.8414,-17.8824,-0.05632319,223.782,-8.89675,0,0,0,-170.7608,210.9511,-10.21979,-283.614,-82.41399,90.52437,-350.7974,-66.67203,365.1082,166.6747,220.2458,-10.21979,236.3616,-24.01141,108.2333,241.2693,23.83975,377.083,-85.16894,-223.7908,9.515676,-79.70847,-671.5427,17.67073,-93.17876,-1137.632,-48.79759,111.6612,-219.8734,4.316672,200.2325,-664.9076,16.15558,233.1914,-1116.314,-76.73463
36.5999634,-24.57218,455.0556,-26.2525,0.8686219,227.3639,-20.81183,0,0,0,-198.1288,209.2891,-10.94082,-331.4061,-70.24683,52.98217,-426.5007,-56.14597,318.2953,169.1808,223.8725,-10.94079,211.8792,-20.18117,126.8749,188.3485,31.02434,391.6419,-103.4681,-235.9182,11.63499,-130.9535,-693.5486,-3.007281,-121.0568,-1142.006,-48.6273,94.0556,-232.4787,20.37115,179.7059,-686.3446,24.53862,206.0811,-1120.232,-38.68111
