Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
45.5332878,30.90042,434.5198,-40.88758,21.59242,210.3153,-23.96638,0,0,0,-141.5365,231.942,-11.80318,-453.7326,113.3468,-77.50979,-758.7497,113.2701,-120.2096,181.6981,185.5715,-11.80328,280.5362,41.57922,-215.9376,529.6237,-129.3256,-376.3871,-112.3833,-198.3363,26.70589,-220.4105,-623.5388,34.47305,-462.9628,-1021.104,26.99277,74.79488,-223.0232,9.996918,80.65217,-654.7058,-47.55947,66.63753,-1109.414,-73.1763
45.5999544,45.18969,419.8662,-63.62626,26.11467,198.573,-31.79954,0,0,0,-137.2386,221.8884,-18.82693,-436.5274,130.9714,-45.20266,-732.1984,149.8264,-69.62162,179.0934,171.6797,-18.82696,286.5084,52.81747,-228.6595,537.5629,-119.8466,-374.7552,-108.6978,-202.3431,35.93261,-221.0836,-619.8333,32.10465,-474.2667,-1018.951,31.22496,78.36757,-226.6685,18.54111,71.80514,-659.4371,-65.47182,59.96531,-1100.595,-96.227
45.666621,55.43895,420.721,-45.57815,24.91098,200.4577,-31.85042,0,0,0,-135.354,229.0552,-24.54784,-429.2083,138.5108,-61.06042,-726.6207,170.5674,-75.71729,186.4939,171.2382,-24.54787,326.9467,41.21457,-190.8553,589.422,-126.3722,-312.158,-112.3502,-197.4332,30.12864,-220.0079,-616.7504,11.25934,-476.0063,-1021.693,-17.56832,73.67584,-227.8066,21.03667,69.63831,-659.9529,-59.24684,65.75816,-1105.104,-90.19791
45.7332876,46.62355,443.8761,18.63935,15.24057,218.545,-3.676148,0,0,0,-148.2001,239.0982,-12.18415,-448.9603,149.004,-92.0804,-735.1368,204.4529,-116.0004,171.2085,189.2671,-12.18422,326.7697,40.69194,-151.1615,601.6476,-121.6944,-237.1109,-112.0802,-200.1615,-1.263026,-230.6593,-620.3905,-8.811286,-469.8833,-1017.89,-73.59273,74.8924,-228.529,7.064285,64.92877,-664.6068,-48.14524,63.908,-1093.791,-74.03739
45.7999542,37.91906,439.2277,17.61768,15.38967,212.2931,-1.085901,0,0,0,-143.1325,241.9461,0.7687558,-411.8635,141.2708,-77.11224,-676.459,208.5721,-75.56786,172.5774,182.8507,0.7687517,334.1505,30.92061,-120.425,614.726,-130.0073,-185.8904,-106.3637,-208.092,2.928745,-218.5058,-629.7761,-24.01323,-453.5612,-1026.17,-105.6863,73.26141,-229.9276,1.918688,72.90919,-677.4909,-31.79538,76.07306,-1099.312,-65.6027
45.8666208,40.61969,428.6667,-4.80037,15.77067,214.1996,19.96307,0,0,0,-151.7639,244.7302,20.29504,-430.7659,152.1056,-32.57291,-719.6275,238.7267,15.41202,186.6816,192.135,20.29499,322.6455,20.76454,-89.62918,612.7234,-127.8962,-124.844,-108.3287,-197.6909,5.80098,-224.2139,-624.9248,-25.89644,-446.1764,-1041.115,-138.5174,78.13049,-231.7324,-17.41125,48.16497,-670.0718,1.982832,55.15086,-1117.404,-42.93862
45.9332874,31.56605,429.745,48.12487,13.90278,223.4088,18.10285,0,0,0,-156.1315,243.2645,17.71728,-425.8577,180.4898,-27.05149,-733.4874,267.0623,-171.5116,186.2169,194.9891,17.71725,363.5314,29.0166,-64.85812,654.7001,-113.4983,-70.57291,-108.3368,-199.1114,-6.350445,-222.1183,-648.0884,-50.71984,-427.9228,-1051.637,-188.9587,81.22737,-230.9225,-13.50786,68.12107,-676.0966,7.658046,69.73924,-1104.284,-21.9136
45.999954,53.41231,439.3831,97.94197,19.12668,214.5258,35.02376,0,0,0,-153.0113,237.0926,48.92126,-425.0121,192.448,-19.60065,-719.4337,306.918,52.24663,222.6303,193.4243,48.92128,416.3669,32.61459,-57.71317,712.2692,-70.90235,-1.399217,-119.1056,-212.2584,-14.95489,-167.7525,-655.4297,-82.20174,-331.1817,-1056.163,-239.4479,76.4472,-226.9587,-29.06716,103.6461,-679.4014,5.725471,128.2365,-1057.071,12.5199
46.0666206,7.723079,436.3686,103.8122,2.1292,219.5807,52.46186,0,0,0,-202.5281,231.0273,55.37644,-447.5198,170.2835,60.26102,-617.8725,263.4386,205.6611,180.2708,210.0045,55.37644,379.184,36.00879,-91.14434,624.6346,-34.78843,-23.51562,-143.2287,-227.043,-14.14677,-194.1463,-660.4265,-73.4995,-357.6922,-1046.665,-245.808,91.97359,-238.1682,-30.26011,96.13368,-674.3231,12.17602,107.8764,-1042.466,43.11242
46.1332872,5.714003,440.0615,80.59245,4.12301,221.0314,32.75025,0,0,0,-181.0435,230.0095,29.1595,-434.2986,155.8757,56.9924,-578.6553,247.8561,209.5809,178.0774,211.0462,29.1595,379.1116,30.32834,-41.8547,667.5621,-40.50452,72.66576,-95.98647,-215.9961,-26.04276,-170.1967,-657.2033,-96.03354,-324.69,-1039.164,-277.1139,91.37513,-223.5132,-35.34767,85.11742,-666.2051,47.60187,116.4643,-1037.203,54.38461
